Fs,50.00
Initialization time,60
mx,my,mz
6367,-352,2682
6307,-392,2792
6297,-480,2975
6227,-435,3132
6197,-495,3245
6107,-427,3362
6102,-495,3527
6067,-435,3605
6062,-490,3690
6022,-407,3817
5962,-417,3902
5957,-435,3945
5947,-407,3972
5917,-362,3987
5877,-382,4090
5877,-352,4105
5812,-332,4157
5817,-332,4195
5852,-302,4227
5807,-242,4237
5797,-262,4317
5807,-232,4407
5837,-222,4455
5817,-237,4420
5832,-195,4492
5852,-232,4440
5852,-195,4497
5872,-210,4557
5892,-210,4477
5947,-232,4425
5962,-282,4392
6027,-292,4345
6057,-307,4250
6142,-367,4217
6182,-352,4080
6212,-377,3987
6272,-357,3902
6297,-407,3882
6372,-367,3840
6382,-392,3765
6450,-397,3685
6392,-445,3617
6445,-445,3562
6495,-402,3532
6550,-440,3485
6555,-377,3415
6580,-377,3415
6620,-347,3335
6620,-387,3302
6655,-372,3197
6660,-362,3245
6700,-357,3192
6775,-327,3187
6760,-322,3202
6795,-297,3217
6845,-252,3315
6830,-272,3330
6855,-292,3372
6865,-242,3477
6920,-242,3515
6905,-257,3595
6860,-210,3617
6955,-217,3637
6995,-272,3685
6925,-170,3680
6915,-190,3617
6900,-237,3600
6915,-205,3527
6930,-227,3447
6870,-292,3387
6820,-312,3292
6780,-287,3235
6730,-352,3187
6655,-372,3090
6590,-387,3065
6535,-387,3010
6455,-407,3060
6387,-427,3085
6357,-392,3032
6257,-402,3052
6212,-407,3070
6147,-427,3080
6052,-470,3047
6017,-465,3117
6012,-465,3090
6002,-455,3052
5977,-397,3065
5997,-407,2995
5962,-475,2957
6057,-427,2895
6102,-440,2862
6162,-407,2867
6167,-377,2767
6217,-367,2750
6297,-352,2712
6317,-377,2712
6352,-327,2702
6362,-357,2735
6450,-327,2725
6485,-347,2815
6605,-352,2915
6610,-362,2932
6700,-342,3070
6735,-327,3165
6825,-302,3330
6780,-277,3477
6830,-257,3557
6845,-292,3660
6835,-232,3750
6800,-257,3877
6835,-232,3972
6810,-237,4127
6785,-190,4237
6780,-170,4312
6830,-130,4307
6825,-120,4335
6880,-160,4275
6915,-155,4222
6875,-170,4132
6860,-185,4057
6800,-272,3962
6770,-262,3860
6775,-322,3792
6655,-337,3755
6585,-367,3707
6530,-402,3680
6412,-382,3622
6287,-427,3585
6247,-475,3542
6072,-495,3485
5987,-465,3457
5822,-427,3472
5745,-407,3472
5755,-422,3457
5655,-362,3420
5595,-347,3410
5560,-347,3320
5530,-317,3240
5520,-312,3080
5485,-342,2942
5555,-307,2805
5570,-282,2612
5615,-247,2457
5660,-217,2390
5735,-227,2305
5770,-155,2220
5792,-180,2150
5812,-135,2135
5932,-115,2125
5962,-110,2040
6057,-100,2045
6087,-115,2060
6162,-115,2125
6242,-150,2117
6262,-247,2202
6342,-237,2257
6367,-282,2405
6367,-312,2565
6440,-387,2702
6460,-435,2867
6450,-377,3027
6475,-435,3192
6445,-455,3392
6397,-445,3532
6417,-397,3707
6425,-397,3887
6387,-372,4062
6397,-332,4212
6397,-252,4392
6430,-227,4445
6417,-217,4525
6515,-170,4562
6580,-150,4540
6620,-180,4557
6630,-200,4450
6615,-210,4397
6660,-232,4250
6620,-267,4137
6625,-297,4047
6600,-312,3940
6585,-342,3872
6515,-402,3732
6412,-427,3680
6322,-475,3680
6202,-470,3595
6147,-455,3642
6072,-422,3660
5937,-490,3660
5897,-440,3745
5837,-422,3727
5740,-397,3712
5695,-367,3727
5630,-367,3632
5635,-357,3527
5560,-412,3447
5580,-367,3340
5570,-387,3207
5650,-362,3122
5725,-347,3005
5720,-417,2910
5797,-402,2787
5862,-435,2702
5972,-382,2645
6002,-402,2645
6052,-392,2665
6097,-392,2755
6067,-440,2810
6152,-475,2915
6177,-427,3017
6257,-422,3230
6297,-445,3392
6362,-422,3595
6402,-392,3775
6445,-382,3952
6480,-332,4157
6470,-282,4265
6490,-210,4450
6515,-195,4525
6530,-160,4620
6520,-115,4690
6585,-35,4722
6585,60,4845
6635,85,4875
6625,160,4917
6645,242,4912
6710,307,4887
6735,337,4897
6735,352,4897
6810,445,4780
6860,450,4690
6925,505,4610
7025,500,4450
7082,575,4317
7092,500,4180
7167,565,4110
7177,560,4000
7232,510,3935
7217,490,3940
7262,445,3930
7212,362,3945
7267,362,3967
7257,292,3967
7237,277,4000
7222,257,4057
7222,242,4037
7222,200,4005
7202,175,4062
7172,135,4080
7127,105,4132
7107,55,4260
7020,20,4355
6950,25,4497
6835,-30,4600
6725,-60,4737
6605,15,4817
6555,-25,4875
6367,20,4892
6322,0,4955
6237,30,4955
6107,-60,4955
6027,0,4945
6007,-15,4880
5937,-35,4892
5897,-40,4855
5892,25,4832
5877,-40,4870
5852,-50,4837
5807,-25,4822
5832,-15,4822
5802,-25,4790
5715,-35,4785
5695,10,4845
5655,50,4770
5625,50,4802
5615,130,4795
5600,217,4837
5570,272,4837
5605,392,4860
5560,412,4785
5580,540,4717
5605,590,4625
5635,620,4620
5620,732,4582
5690,747,4440
5685,772,4377
5705,807,4360
5735,817,4292
5792,822,4237
5802,885,4157
5770,870,4122
5827,852,4072
5837,875,3982
5892,900,4005
5887,945,3962
5952,955,3930
6002,930,3882
6052,975,3845
6087,945,3850
6112,990,3835
6192,990,3792
6257,970,3840
6367,950,3957
6417,925,4025
6495,920,4147
6585,870,4280
6575,880,4387
6630,842,4435
6570,747,4487
6590,742,4600
6580,737,4705
6535,682,4790
6470,697,4807
6412,657,4865
6367,600,4972
6197,585,4987
6147,600,5007
6097,565,5015
5987,520,5002
5912,525,4992
5802,480,4917
5745,505,4902
5655,495,4832
5570,470,4752
5485,490,4710
5420,460,4605
5370,435,4525
5305,485,4327
5260,450,4200
5205,460,4105
5175,412,4072
5200,397,3887
5165,402,3840
5140,422,3717
5190,435,3637
5170,387,3622
5150,397,3515
5165,435,3400
5145,397,3302
5127,352,3325
5132,342,3230
5102,317,3180
5165,317,3197
5150,342,3127
5140,372,3160
5195,322,3187
5180,382,3192
5122,307,3250
5170,332,3282
5102,377,3372
5132,427,3477
5145,402,3655
5165,470,3740
5215,455,3925
5290,490,4095
5335,490,4232
5410,525,4365
5490,580,4497
5545,525,4540
5625,600,4705
5710,545,4775
5750,590,4785
5792,585,4780
5822,600,4747
5802,625,4795
5782,615,4752
5797,625,4785
5817,630,4780
5847,625,4742
5807,640,4732
5817,640,4765
5765,647,4700
5660,635,4652
5600,662,4600
5525,595,4492
5490,647,4430
5425,605,4200
5335,625,4132
5265,630,4030
5285,565,3877
5200,555,3697
5220,505,3612
5210,500,3462
5225,490,3320
5180,475,3265
5180,412,3127
5175,367,3080
5180,357,2995
5160,302,2932
5175,292,2947
5170,232,2975
5160,165,2932
5185,140,2980
5205,50,2957
5245,-25,2895
5255,-25,2900
5260,-95,2952
5300,-135,3017
5280,-145,3042
5295,-140,3137
5370,-180,3150
5355,-180,3217
5385,-227,3282
5350,-247,3345
5405,-227,3392
5415,-257,3405
5415,-272,3515
5410,-257,3557
5385,-210,3617
5395,-217,3717
5400,-165,3835
5435,-160,3987
5410,-150,4105
5445,-105,4237
5450,-75,4345
5495,-20,4455
5565,-30,4497
5545,-75,4582
5615,5,4620
5640,-5,4662
5580,-30,4567
5570,15,4620
5565,20,4600
5535,25,4547
5520,60,4535
5480,30,4477
5470,85,4467
5445,65,4435
5390,50,4450
5385,50,4407
5355,130,4397
5295,115,4382
5275,120,4212
5220,165,4042
5132,160,3840
5140,185,3627
5077,180,3442
5132,155,3160
5185,185,2985
5190,170,2792
5235,200,2627
5325,160,2475
5440,160,2362
5505,145,2267
5535,185,2202
5600,145,2150
5660,160,2082
5675,140,2027
5710,110,2022
5760,5,2055
5822,-20,2045
5857,-70,2050
5887,-130,2065
5917,-135,2125
5982,-210,2197
6037,-237,2277
6077,-282,2330
6122,-292,2432
6162,-322,2522
6252,-387,2645
6212,-362,2745
6222,-440,2895
6262,-445,3037
6297,-450,3150
6272,-460,3335
6282,-435,3420
6252,-422,3612
6272,-435,3722
6272,-387,3835
6277,-402,3945
6232,-342,4067
6302,-367,4200
6247,-302,4327
6272,-262,4402
6282,-217,4435
6302,-190,4535
6387,-150,4552
6382,-160,4615
6440,-155,4647
6500,-175,4647
6515,-90,4667
6570,-80,4647
6570,-135,4637
6550,-140,4567
6550,-195,4440
6505,-272,4360
6460,-332,4280
6372,-322,4052
6297,-382,4020
6257,-392,4000
6187,-407,4005
6147,-392,3967
6067,-377,3945
5907,-372,3892
5882,-362,3850
5797,-412,3807
5670,-357,3825
5640,-307,3787
5565,-372,3740
5470,-322,3660
5415,-332,3647
5390,-247,3542
5375,-262,3452
5375,-267,3345
5405,-232,3170
5385,-252,3000
5450,-227,2857
5525,-217,2712
5590,-242,2527
5690,-247,2457
5735,-195,2330
5867,-205,2282
5912,-257,2245
5937,-195,2240
5967,-222,2192
6012,-185,2160
6027,-247,2187
6082,-247,2215
6097,-287,2287
6167,-287,2305
6187,-332,2432
6252,-362,2565
6382,-377,2670
6382,-392,2915
6425,-422,3080
6455,-445,3287
6465,-397,3472
6445,-412,3642
6387,-402,3787
6417,-387,3860
6377,-417,3952
6357,-342,3987
6460,-327,4170
6407,-292,4322
6407,-257,4387
6465,-237,4505
6475,-170,4572
6495,-110,4595
6480,-100,4705
6480,-30,4737
6525,-30,4785
6545,45,4837
6535,35,4742
6635,-5,4690
6780,-5,4610
6790,15,4535
6835,-70,4392
6820,-110,4340
6825,-180,4227
6800,-252,4057
6740,-297,3915
6690,-297,3930
6585,-337,3850
6510,-347,3867
6465,-357,3897
6337,-412,3945
6267,-387,3952
6197,-382,3987
6072,-407,3972
5987,-387,3957
5917,-382,3902
5857,-402,3807
5812,-347,3755
5710,-322,3647
5700,-357,3547
5670,-422,3425
5730,-402,3277
5685,-387,3117
5730,-367,2957
5782,-382,2810
5792,-382,2670
5887,-347,2622
5947,-332,2532
5997,-307,2500
6002,-322,2500
6042,-317,2500
6067,-397,2555
6137,-382,2622
6122,-417,2645
6182,-402,2730
6242,-460,2777
6247,-417,2847
6287,-412,2962
6327,-427,3095
6297,-440,3307
6332,-417,3485
6327,-435,3690
6277,-445,3935
6327,-342,4180
6267,-282,4382
6317,-227,4595
6252,-115,4742
6247,-25,4855
6302,30,4930
6347,95,4940
6377,135,5030
6402,200,5025
6450,232,5040
6505,287,5072
6540,302,5020
6585,357,4982
6540,332,5057
6575,352,5020
6515,332,5045
6465,322,5025
6460,317,5050
6435,332,5087
6430,302,5067
6445,312,4992
6445,302,5072
6435,307,5040
6455,292,5030
6455,307,5045
6480,287,5050
6430,297,5057
6387,297,5040
6382,317,5077
6302,257,5092
6222,227,5087
6182,267,5050
6107,292,5100
6037,262,5045
5987,267,5040
5932,200,5035
5882,222,4997
5765,170,4955
5842,115,4917
5802,90,4850
5802,15,4817
5867,-70,4795
5852,-125,4620
5887,-190,4497
5877,-237,4412
5912,-297,4250
5917,-352,4110
5922,-372,3952
5982,-382,3845
5952,-450,3740
6042,-435,3642
6017,-427,3580
6112,-480,3467
6142,-470,3415
6167,-460,3372
6232,-490,3320
6287,-475,3302
6302,-440,3345
6362,-407,3330
6382,-460,3367
6347,-387,3372
6435,-407,3485
6465,-407,3600
6455,-397,3680
6510,-382,3782
6500,-372,3830
6465,-372,3935
6465,-352,4030
6430,-362,4072
6407,-302,4232
6440,-337,4297
6367,-287,4322
6352,-272,4402
6277,-247,4477
6282,-227,4567
6252,-170,4685
6222,-150,4747
6197,-40,4837
6217,-40,4902
6232,5,4935
6232,50,5007
6217,90,5050
6247,170,5082
6247,217,5115
6292,272,5057
6272,302,5035
6357,342,5100
6440,342,5062
6520,357,5040
6580,362,4977
6685,377,4960
6805,322,4855
6885,317,4717
6985,272,4647
7045,200,4467
7050,105,4317
7077,60,4157
7092,-45,3982
7030,-130,3782
6970,-190,3622
6965,-287,3490
6845,-262,3435
6855,-322,3447
6760,-352,3387
6620,-470,3367
6535,-435,3372
6470,-412,3415
6402,-417,3435
6332,-465,3452
6262,-475,3495
6252,-412,3442
6087,-480,3362
6047,-470,3277
6047,-500,3202
6077,-500,3117
6087,-505,3037
6212,-427,2962
6247,-445,2942
6312,-422,2877
6392,-417,2750
6430,-427,2725
6460,-392,2697
6555,-372,2692
6535,-362,2735
6535,-377,2712
6535,-342,2740
6525,-362,2772
6530,-377,2932
6575,-392,3052
6635,-412,3255
6655,-342,3447
6685,-347,3590
6705,-317,3817
6655,-337,3940
6615,-342,4052
6550,-322,4227
6475,-287,4327
6475,-262,4392
6465,-242,4440
6450,-210,4535
6430,-130,4577
6505,-155,4652
6485,-110,4662
6510,-85,4717
6540,-75,4737
6545,-45,4795
6540,-60,4780
6545,-55,4822
6580,-25,4747
6570,-45,4752
6585,-65,4690
6620,-145,4590
6635,-105,4482
6675,-210,4365
6650,-262,4242
6635,-277,4095
6545,-337,3925
6470,-382,3867
6425,-397,3845
6297,-422,3825
6237,-407,3915
6137,-402,3945
6027,-397,3995
5922,-382,4005
5837,-362,4030
5755,-322,4030
5635,-322,3967
5565,-262,3910
5390,-257,3740
5350,-210,3670
5360,-200,3467
5265,-170,3265
5315,-195,3080
5300,-185,2957
5350,-170,2787
5420,-170,2607
5470,-110,2512
5485,-80,2442
5520,-120,2362
5530,-70,2320
5580,-115,2267
5560,-105,2245
5615,-50,2267
5625,-45,2267
5640,-60,2192
5700,-115,2150
5750,-130,2117
5817,-160,2130
5932,-155,2172
5992,-160,2112
5997,-185,2182
6032,-252,2172
6042,-267,2210
6057,-287,2225
6027,-257,2330
6022,-317,2367
6027,-372,2537
6017,-382,2660
6022,-422,2720
6002,-445,2835
6002,-440,2942
5992,-422,3047
5967,-440,3137
5982,-407,3292
5947,-455,3410
5892,-392,3612
5882,-397,3787
5807,-412,3977
5740,-357,4052
5720,-307,4165
5685,-217,4322
5705,-210,4355
5715,-110,4492
5695,-155,4497
5720,-90,4552
5715,-50,4620
5700,-40,4685
5730,-75,4662
5765,-25,4675
5720,-55,4700
5775,-55,4695
5807,-55,4747
5755,-20,4752
5792,20,4732
5710,0,4675
5740,0,4705
5705,-20,4680
5685,-35,4695
5670,20,4675
5630,85,4685
5555,120,4675
5555,200,4690
5545,165,4667
5465,232,4675
5460,232,4632
5450,252,4582
5390,327,4552
5365,327,4355
5305,337,4222
5220,357,4085
5155,337,3882
5140,357,3680
5140,277,3442
5117,277,3202
5160,287,3005
5220,267,2882
5210,247,2805
5240,210,2745
5275,195,2792
5270,185,2755
5260,170,2782
5245,205,2745
5235,160,2730
5295,227,2670
5310,200,2597
5290,100,2532
5365,110,2442
5400,75,2437
5430,-15,2380
5530,-20,2372
5520,-45,2347
5505,-125,2415
5525,-130,2485
5455,-145,2585
5435,-155,2687
5370,-165,2787
5335,-115,2882
5265,-135,3000
5290,-105,3042
5225,-70,3112
5200,-25,3137
5180,25,3245
5160,0,3325
5155,95,3357
5092,135,3425
5127,180,3562
5102,232,3627
5155,262,3745
5180,352,3802
5205,377,3892
5275,402,4062
5275,445,4157
5380,475,4260
5440,545,4340
5500,605,4397
5555,635,4467
5655,635,4540
5665,620,4557
5755,677,4605
5807,707,4632
5827,652,4675
5882,677,4700
5922,702,4727
5982,702,4690
6022,697,4722
5972,722,4652
6017,777,4637
6047,752,4647
6042,722,4605
5997,777,4647
5957,737,4610
5897,757,4590
5837,737,4552
5730,722,4420
5665,702,4397
5600,692,4345
5525,712,4227
5415,625,4095
5345,615,3967
5310,595,3872
5260,585,3807
5205,530,3685
5235,485,3707
5220,465,3685
5185,407,3660
5170,367,3637
5150,440,3612
5210,372,3510
5155,357,3490
5145,362,3367
5132,367,3230
5155,327,3090
5180,297,3010
5205,262,2975
5220,312,2910
5200,337,2937
5235,342,2980
5215,347,3060
5225,397,3075
5215,357,3117
5215,435,3155
5250,422,3212
5235,495,3260
5310,545,3202
5285,535,3160
5320,595,3150
5375,707,3207
5435,737,3165
5460,757,3180
5595,767,3165
5590,812,3230
5620,822,3202
5650,802,3222
5695,852,3217
5797,880,3297
5907,857,3377
5957,980,3430
6037,945,3557
6122,930,3595
6197,970,3697
6267,950,3802
6357,950,3802
6435,935,3850
6535,970,3840
6570,925,3835
6695,910,3830
6750,875,3817
6840,832,3765
6885,842,3792
6925,787,3835
6945,752,3835
6970,737,3925
6980,707,3967
7020,635,4122
7005,640,4180
6995,600,4387
6935,630,4420
6880,640,4505
6785,605,4567
6660,630,4667
6490,672,4802
6367,615,4897
6162,580,4997
6077,490,4965
6022,392,4987
5967,347,5025
5962,277,5035
6027,262,5057
6112,195,5045
6132,190,5035
6157,237,5045
6177,227,5087
6172,252,5002
6127,307,5077
6157,342,5077
6087,387,5040
6042,412,5062
5997,407,5040
5957,470,5007
5887,470,4972
5937,485,4987
5892,500,4912
5957,540,4902
5952,585,4907
5912,615,4780
5887,712,4722
5912,737,4647
5887,797,4547
5842,807,4435
5917,837,4392
5962,870,4335
5987,905,4265
5987,885,4165
5992,950,4152
6057,950,4057
6157,950,3987
6162,970,3930
6262,965,3845
6297,965,3755
6440,930,3717
6440,960,3612
6495,955,3510
6540,950,3420
6610,920,3387
6705,865,3340
6780,807,3405
6895,807,3447
6990,772,3430
7025,762,3467
7045,687,3457
7127,630,3410
7192,550,3442
7247,490,3477
7252,455,3495
7262,382,3585
7262,272,3727
7277,217,3835
7212,190,3915
7187,170,4057
7132,155,4190
7122,100,4302
6990,55,4397
6935,0,4482
6875,-30,4525
6755,-65,4567
6680,-130,4620
6580,-105,4695
6585,-90,4680
6460,-140,4742
6357,-185,4662
6322,-190,4620
6292,-195,4637
6357,-205,4577
6352,-232,4477
6407,-205,4557
6450,-200,4525
6450,-175,4590
6495,-165,4700
6495,-75,4752
6520,-55,4817
6510,25,4892
6485,95,4965
6505,210,5015
6470,232,5057
6490,317,5035
6470,387,5100
6490,422,5030
6495,485,5020
6440,605,4930
6387,677,4930
6337,757,4765
6337,762,4695
6347,807,4610
6425,802,4557
6475,885,4450
6560,900,4425
6650,870,4275
6655,885,4165
6735,900,4095
6820,822,4015
6910,777,3987
6960,797,3882
7025,772,3872
7010,707,3830
7082,657,3792
7167,677,3680
7177,575,3617
7222,575,3557
7217,495,3510
7292,397,3520
7277,347,3552
7287,287,3570
7252,185,3595
7227,165,3675
7177,60,3750
7127,-10,3812
7082,-90,3830
7040,-90,3957
7000,-115,4067
6880,-160,4115
6840,-210,4152
6745,-227,4157
6630,-272,4207
6550,-262,4242
6455,-312,4260
6312,-352,4207
6232,-392,4142
6217,-387,4110
6212,-392,4062
6232,-392,3967
6187,-422,3952
6247,-465,3830
6222,-455,3807
6272,-445,3775
6347,-417,3807
6387,-372,3910
6412,-377,3987
6460,-307,4132
6455,-302,4242
6465,-217,4430
6490,-175,4647
6387,-85,4765
6377,-70,4887
6337,10,4940
6332,65,4977
6342,155,5030
6382,217,5057
6450,312,5115
6465,377,5072
6555,440,5020
6570,495,4977
6650,520,4922
6635,550,4875
6655,585,4865
6705,590,4812
6725,600,4780
6775,647,4765
6735,647,4685
6770,600,4732
6735,692,4667
6835,625,4695
6810,647,4710
6745,560,4722
6725,600,4770
6690,565,4790
6685,565,4865
6610,550,4892
6645,515,4912
6630,550,4940
6590,450,4935
6605,480,4912
6650,490,5025
6585,450,4992
6565,417,5007
6520,377,5030
6485,282,5082
6377,252,5077
6347,282,5082
6317,175,5057
6237,145,5015
6212,65,4935
6162,-50,4870
6107,-160,4727
6097,-185,4572
6072,-282,4420
6087,-317,4207
6022,-455,3945
6032,-440,3765
6102,-450,3600
6132,-470,3490
6127,-455,3345
6207,-465,3277
6232,-450,3240
6252,-460,3250
6347,-407,3277
6352,-440,3372
6440,-412,3515
6475,-407,3632
6560,-327,3775
6635,-307,3962
6615,-307,4095
6675,-262,4212
6685,-170,4312
6685,-140,4402
6755,-150,4430
6815,-75,4467
6860,-45,4477
6925,-20,4467
6930,45,4402
7000,55,4412
7025,135,4397
7055,115,4387
7030,135,4430
6995,195,4462
7030,190,4477
7030,195,4462
7000,205,4472
7060,217,4472
7050,205,4435
7072,237,4397
7097,272,4275
7172,247,4200
7207,242,4105
7222,205,4005
7207,170,3882
7202,135,3760
7217,30,3680
7192,20,3612
7142,-10,3495
7107,-70,3590
7092,-85,3632
7087,-135,3680
7015,-135,3802
7010,-165,3877
6965,-175,3952
6890,-180,4030
6825,-232,4110
6730,-190,4100
6695,-302,4152
6605,-327,4137
6555,-312,4095
6460,-332,4047
6382,-357,4015
6382,-392,3920
6332,-377,3910
6257,-382,3915
6262,-407,3920
6267,-412,3840
6297,-435,3807
6252,-440,3745
6262,-427,3690
6327,-422,3627
6337,-422,3617
6367,-412,3552
6402,-422,3477
6485,-427,3557
6555,-392,3500
6595,-402,3495
6670,-352,3520
6710,-337,3570
6815,-252,3675
6880,-262,3722
6910,-257,3712
6960,-205,3727
7050,-105,3717
7107,-75,3835
7127,25,3792
7162,-25,3925
7167,25,3957
7157,100,4037
7122,115,4185
7137,180,4217
7087,242,4302
7102,222,4445
7087,277,4440
7067,332,4497
7010,312,4525
6985,382,4530
7015,417,4600
7010,382,4615
7020,402,4547
7040,302,4482
7050,362,4445
7107,282,4407
7142,267,4317
7122,267,4222
7177,237,4170
7172,165,4080
7177,155,4015
7137,135,4005
7142,15,3982
7097,-20,3987
7005,-120,4005
6930,-135,4095
6855,-135,4207
6825,-165,4242
6715,-175,4340
6670,-180,4407
6560,-190,4440
6500,-242,4445
6440,-237,4505
6357,-252,4462
6307,-257,4435
6267,-277,4340
6217,-327,4275
6257,-317,4152
6227,-422,3977
6197,-450,3817
6237,-445,3685
6267,-427,3547
6382,-417,3495
6407,-417,3387
6460,-402,3377
6520,-407,3345
6585,-362,3367
6615,-367,3315
6665,-362,3325
6735,-362,3250
6750,-347,3297
6805,-282,3260
6870,-282,3245
6965,-195,3265
6950,-200,3217
6990,-175,3187
7040,-90,3240
7067,-100,3260
7127,-100,3277
7197,-15,3367
7157,-5,3392
7207,-10,3477
7207,60,3542
7217,75,3627
7192,80,3770
7242,120,3825
7252,145,3835
7202,195,3915
7222,217,3987
7197,217,4080
7222,297,4127
7207,297,4185
7187,297,4115
7247,282,4095
7227,247,4015
7212,232,3930
7257,222,3835
7267,190,3732
7272,150,3627
7242,90,3495
7197,5,3415
7122,-80,3320
7112,-110,3240
7092,-150,3265
7000,-170,3222
6900,-232,3187
6895,-190,3292
6930,-247,3335
6895,-272,3442
6830,-312,3457
6820,-307,3520
6795,-232,3655
6825,-282,3722
6800,-272,3775
6870,-232,3817
6835,-252,3925
6855,-195,4030
6945,-130,4000
6910,-150,4057
6930,-170,4105
6910,-110,4132
6925,-120,4232
6925,-80,4270
6895,-80,4350
6975,-35,4430
6935,-20,4440
7010,30,4412
7055,140,4382
7127,180,4297
7092,165,4250
7142,222,4227
7202,247,4190
7182,217,4110
7202,242,4115
7197,282,4137
7197,322,4157
7202,332,4207
7132,307,4365
7067,327,4455
7030,362,4572
6970,397,4705
6880,427,4747
6840,450,4832
6765,475,4865
6735,455,4837
6775,515,4880
6695,565,4837
6745,640,4845
6730,672,4760
6725,707,4722
6725,772,4680
6665,752,4605
6675,767,4625
6670,817,4615
6665,787,4637
6665,752,4652
6730,787,4642
6770,742,4610
6815,697,4600
6850,712,4557
6865,652,4535
6930,625,4472
6990,647,4397
7005,630,4387
7050,610,4377
7087,570,4307
7077,515,4292
7127,515,4285
7157,525,4260
7172,392,4232
7157,407,4255
7162,347,4317
7177,362,4280
7137,347,4350
7087,337,4440
7045,347,4472
7035,312,4610
7020,292,4652
6955,302,4695
6880,347,4785
6820,382,4902
6690,282,4960
6605,292,5030
6505,342,5057
6392,297,5105
6247,267,5110
6157,267,5130
6122,297,5115
6047,247,5077
5977,242,5077
5882,205,5062
5867,210,5040
5827,222,5025
5792,190,4972
5807,190,4997
5797,185,4972
5735,217,4950
5735,195,4940
5660,242,4865
5680,232,4892
5680,267,4827
5670,257,4822
5575,267,4770
5510,262,4737
5455,317,4652
5400,282,4577
5345,277,4540
5330,292,4462
5325,362,4392
5280,352,4360
5280,402,4292
5275,417,4280
5335,422,4285
5300,485,4307
5375,500,4350
5400,510,4392
5440,545,4407
5530,560,4562
5525,545,4547
5585,610,4577
5615,560,4647
5680,615,4727
5735,570,4807
5812,575,4822
5852,590,4880
5962,575,4940
6052,575,4955
6132,530,4972
6192,485,5002
6262,465,5057
6352,440,5025
6337,440,5030
6402,427,5035
6402,427,5015
6362,382,5015
6367,397,5050
6337,377,5062
6302,407,5092
6212,427,5130
6212,435,5057
6172,475,5100
6117,510,5057
6002,565,5050
5947,505,5035
5897,515,4972
5792,545,4902
5675,530,4850
5600,555,4727
5480,560,4590
5460,525,4552
5370,500,4425
5305,495,4297
5255,465,4190
5200,422,4100
5195,377,4072
5180,387,3967
5155,327,3897
5160,277,3802
5145,217,3745
5127,195,3612
5155,232,3477
5140,185,3345
5160,125,3235
5165,170,3042
5210,75,2962
5215,70,2895
5235,45,2767
5255,55,2720
5335,20,2612
5305,25,2597
5370,-20,2585
5370,-40,2512
5400,-50,2495
5450,-60,2512
5380,-80,2550
5380,-95,2635
5375,-100,2707
5325,-80,2777
5285,-70,2900
5300,-95,2985
5260,-90,3112
5225,-125,3245
5270,-90,3335
5275,-95,3477
5260,-95,3557
5290,-115,3642
5295,-95,3712
5280,-90,3755
5295,-145,3817
5305,-130,3910
5375,-150,3892
5375,-145,3945
5405,-175,3967
5385,-165,3945
5425,-135,3892
5395,-135,3872
5360,-155,3755
5330,-155,3685
5280,-135,3585
5245,-80,3490
5240,-80,3382
5210,-10,3292
5230,30,3307
5200,60,3202
5175,70,3137
5160,145,3075
5195,160,3052
5200,170,3017
5235,232,2925
5225,237,2777
5295,262,2707
5335,247,2555
5395,277,2457
5460,227,2295
5515,217,2187
5585,200,2117
5670,200,2075
5760,232,2017
5797,195,2027
5827,222,1990
5877,165,1965
5902,145,1947
5907,155,1947
5967,165,1942
6007,115,1927
6137,165,1912
6257,135,1875
6332,175,1922
6402,130,1927
6470,115,1942
6525,90,2002
6595,50,2070
6610,-40,2107
6635,0,2117
6655,-75,2167
6610,-150,2262
6590,-125,2325
6600,-222,2372
6580,-297,2390
6555,-302,2537
6575,-272,2650
6550,-297,2702
6520,-322,2745
6510,-372,2825
6450,-402,2952
6435,-417,3037
6377,-440,3145
6387,-440,3170
6367,-417,3287
6387,-427,3350
6377,-427,3362
6317,-435,3330
6352,-402,3330
6417,-422,3255
6387,-445,3102
6357,-445,3027
6342,-460,2967
6347,-407,2905
6347,-455,2847
6332,-412,2787
6252,-397,2692
6202,-372,2650
6182,-377,2532
6122,-327,2465
6097,-307,2475
6057,-337,2447
6027,-317,2405
5957,-297,2400
5917,-337,2422
5877,-327,2447
5827,-302,2470
5775,-292,2470
5750,-312,2475
5750,-302,2507
5755,-247,2465
5770,-287,2480
5740,-287,2442
5797,-277,2400
5782,-277,2432
5852,-307,2400
5932,-282,2380
5992,-302,2342
6037,-252,2325
6092,-302,2352
6157,-317,2337
6222,-317,2325
6292,-342,2320
6322,-272,2342
6362,-307,2300
6412,-242,2310
6525,-257,2282
6610,-200,2320
6640,-190,2390
6715,-175,2457
6775,-185,2542
6850,-195,2645
6865,-175,2750
6935,-205,2890
6950,-195,2895
7005,-195,3022
6965,-200,3122
6985,-210,3102
6950,-242,3245
6930,-242,3307
6930,-272,3392
6925,-302,3527
6830,-252,3600
6835,-352,3690
6730,-312,3797
6710,-342,3935
6625,-317,4025
6590,-322,4037
6480,-342,4165
6510,-357,4217
6440,-317,4275
6372,-307,4322
6347,-317,4312
6352,-267,4425
6362,-287,4425
6347,-282,4450
6357,-287,4387
6327,-302,4412
6362,-297,4327
6332,-332,4222
6327,-362,4180
6367,-435,4025
6342,-397,3902
6307,-435,3727
6332,-460,3570
6247,-455,3472
6277,-470,3430
