Fs,50.00
Initialization time,60
mx,my,mz
5265,-155,3022
5380,-125,2915
5280,-135,2882
5210,-140,2920
5290,-135,2957
5250,-135,3010
5165,-35,2882
5140,-35,2937
5245,-120,3010
5210,-75,3080
5215,25,3175
5150,60,3005
5210,-65,3117
5145,85,3155
5112,115,3187
5132,-25,3175
5107,20,3235
5127,70,3297
5097,15,3357
5255,150,3372
5175,180,3357
5097,237,3330
5067,170,3345
5127,145,3415
5102,205,3532
5150,237,3467
5092,297,3660
5132,307,3627
5140,262,3632
5210,367,3697
5145,347,3660
5160,337,3680
5210,440,3697
5215,480,3520
5220,367,3740
5190,515,3642
5107,480,3595
5140,480,3612
5185,605,3490
5280,635,3590
5290,570,3500
5270,652,3532
5275,667,3485
5385,635,3472
5295,707,3430
5355,722,3430
5400,672,3340
5350,697,3400
5420,647,3315
5385,767,3287
5425,717,3127
5425,747,3150
5495,802,3000
5570,652,2967
5560,707,2847
5460,722,2660
5605,635,2707
5720,662,2682
5570,620,2550
5645,707,2475
5690,605,2495
5750,712,2447
5817,550,2352
5680,550,2267
5842,585,2267
5765,525,2252
5787,540,2045
5862,500,2150
5817,475,2007
5972,392,1970
5912,470,1875
5872,332,1900
5872,392,1837
5962,322,1912
6032,337,1922
5957,367,1857
5957,200,1777
5987,150,1777
6027,110,1922
6072,90,1875
6167,175,1862
6142,210,1777
6127,237,1790
6052,90,1875
6112,130,1890
6107,130,1847
6102,-30,1847
6077,60,1890
6062,75,1937
5997,100,1970
6002,60,1942
6002,-20,2022
5967,-15,1947
5917,-30,1880
5897,-217,1960
5912,-45,2092
5997,-205,1965
5897,-5,2125
5967,-125,2070
5917,-130,2082
5817,-115,2125
5917,-125,2187
5755,-222,2022
5907,-222,2117
5867,-262,2050
5782,-232,2187
5705,-277,2197
5837,-232,2305
5812,-417,2230
5710,-125,2305
5735,-232,2220
5740,-222,2367
5765,-200,2380
5797,-247,2342
5695,-222,2437
5560,-327,2432
5660,-302,2465
5675,-292,2385
5715,-307,2495
5625,-347,2617
5555,-337,2635
5575,-362,2627
5610,-302,2725
5400,-307,2852
5565,-402,2920
5435,-222,3145
5265,-297,3180
5405,-347,3070
5330,-165,3315
5250,-165,3287
5245,-130,3282
5240,-160,3357
5127,-140,3302
5310,-160,3430
5170,-80,3490
5270,-30,3515
5225,70,3462
5082,80,3585
5200,5,3562
5057,150,3665
5097,175,3605
5190,180,3690
5150,257,3797
5087,237,3840
5155,317,3655
5057,282,3887
5165,387,3727
5155,470,3680
5117,450,3732
5160,460,3697
5285,475,3670
5145,480,3585
5240,367,3542
5180,640,3622
5225,647,3520
5240,525,3420
5300,647,3435
5335,600,3462
5270,772,3510
5245,792,3452
5400,625,3595
5295,630,3685
5345,697,3627
5375,625,3510
5310,747,3642
5365,677,3520
5430,802,3532
5300,652,3590
5270,702,3542
5270,635,3495
5315,737,3472
5340,682,3500
5280,687,3442
5335,672,3520
5365,610,3467
5385,640,3515
5330,682,3547
5310,712,3562
5325,692,3750
5335,640,3612
5360,702,3527
5310,647,3510
5355,712,3542
5250,687,3495
5300,625,3552
5280,687,3632
5200,662,3585
5290,595,3697
5265,525,3750
5315,545,3770
5290,555,3925
5295,585,3902
5195,470,4085
5160,435,4085
5215,445,4047
5275,422,3995
5220,322,4057
5300,175,4222
5350,10,4275
5370,30,4200
5345,-25,4170
5420,-205,4067
5540,-242,3940
5540,-357,3675
5675,-352,3435
5775,-480,3245
5725,-440,3145
5927,-530,2872
5842,-480,2782
6052,-372,2612
6067,-362,2542
6182,-367,2390
6277,-292,2182
6272,-252,2300
6387,-190,2167
6455,-85,2107
6312,-135,2087
6435,-170,2082
6352,-65,2055
6425,125,1852
6302,190,1832
6272,80,1942
6242,145,1875
6307,160,1927
6157,222,1862
6142,327,1847
6137,475,1965
6182,575,2032
6102,440,2092
6062,620,2055
6022,657,2187
6127,732,2225
6062,702,2230
5942,635,2295
5967,682,2257
5932,625,2310
6007,657,2092
5897,620,2220
5817,605,2150
5872,615,2112
5775,575,2130
5882,585,2252
5842,535,2282
5792,635,2187
5590,575,2357
5685,615,2570
5625,667,2592
5540,787,2517
5585,712,2745
5440,737,2725
5550,762,2857
5430,737,2857
5400,677,2942
5390,657,2947
5435,560,2985
5280,640,3000
5355,687,2975
5360,625,3122
5300,620,3090
5255,600,3187
5370,662,3102
5350,575,3217
5350,515,3212
5240,560,3345
5150,445,3350
5285,662,3425
5300,510,3505
5150,530,3575
5170,422,3612
5170,475,3642
5180,505,3472
5097,445,3605
5210,422,3562
5165,417,3425
5132,382,3392
5165,222,3477
5170,287,3570
5027,150,3462
5022,232,3330
5175,302,3457
5027,155,3447
5170,170,3340
5107,185,3367
5122,0,3382
5140,190,3367
5112,150,3382
5190,217,3315
5082,155,3187
5092,242,3137
5240,135,3187
5107,40,3027
5205,100,3090
5145,100,3042
5087,45,3017
5210,110,2895
5140,5,2890
5190,10,2920
5150,130,2745
5255,90,2725
5230,120,2712
5180,110,2702
5220,175,2597
5265,135,2692
5240,175,2740
5107,195,2867
5200,222,2882
5102,222,3017
5067,317,3112
5052,272,3052
5145,195,3032
5190,367,3047
5097,377,3032
5240,347,3102
5200,382,2942
5170,382,3010
5215,392,2975
5107,332,2920
5087,422,3145
5052,455,3117
5240,382,3255
5285,332,3272
5140,402,3302
5225,297,3330
5180,480,3410
5122,422,3442
5057,312,3510
5170,367,3435
5127,322,3510
5132,362,3477
5150,307,3505
5042,372,3562
5165,372,3400
5175,417,3510
5180,302,3345
5140,272,3420
5180,387,3400
5122,282,3250
5062,397,3387
5087,485,3287
5087,367,3297
5190,500,3330
5107,392,3467
5132,412,3570
5185,485,3562
5155,465,3632
5160,440,3702
5200,460,3717
5132,392,3675
5185,495,3760
5210,440,3690
5195,505,3707
5245,520,3760
5250,530,3722
5127,550,3740
5250,460,3697
5215,382,3787
5122,407,3655
5245,445,3690
5155,560,3745
5145,362,3675
5145,450,3760
5275,480,3812
5220,495,3717
5145,485,3745
5205,407,3750
5117,530,3760
5250,565,3750
5215,555,3690
5097,440,3787
5305,630,3685
5235,570,3845
5240,595,3690
5265,647,3830
5320,605,3727
5285,697,3707
5230,687,3600
5330,610,3420
5295,657,3415
5260,575,3367
5320,565,3330
5265,455,3245
5245,560,3240
5235,605,3277
5290,520,3315
5275,470,3330
5285,595,3420
5285,525,3350
5185,490,3345
5260,620,3222
5195,630,3272
5230,530,2947
5245,505,2957
5245,470,2915
5295,490,2777
5235,505,2835
5305,510,2712
5320,412,2635
5330,377,2707
5265,392,2555
5220,312,2532
5240,145,2550
5160,232,2565
5245,205,2712
5235,302,2707
5150,150,2687
5195,210,2645
5180,257,2857
5132,90,2835
5150,115,2762
5185,70,2682
5270,80,2745
5175,125,2797
5260,180,2792
5230,65,2725
5220,75,2847
5275,15,2692
5275,140,2670
5310,40,2570
5260,95,2602
5195,125,2650
5305,45,2772
5300,-20,2692
5225,-65,2592
5255,80,2677
5260,75,2470
5275,45,2602
5360,-65,2612
5350,5,2665
5295,15,2665
5390,-25,2500
5340,45,2645
5325,-35,2617
5305,-30,2670
5290,35,2580
5355,-60,2602
5240,-35,2635
5275,-55,2575
5340,-15,2565
5305,30,2500
5265,-130,2542
5360,-90,2597
5385,-95,2550
5420,-140,2607
5285,-90,2645
5355,-135,2670
5310,-200,2720
5280,-120,2787
5270,-170,2712
5190,-135,2782
5255,-190,2882
5425,-227,2877
5390,-150,2847
5310,-195,2825
5460,-210,2915
5225,-190,2840
5350,-302,3010
5310,-175,3137
5280,-232,3065
5260,-210,3272
5250,-160,3282
5225,-115,3315
5160,-160,3357
5225,-217,3415
5250,-170,3340
5200,-55,3357
5170,-35,3472
5220,-40,3387
5107,-30,3467
5102,-55,3405
5170,-25,3542
5160,25,3515
5037,70,3612
5042,170,3712
5057,145,3717
5057,100,3675
5102,312,3750
5112,490,3770
5250,232,3712
5132,382,3622
5127,417,3665
5175,362,3690
5150,247,3690
5190,495,3690
5190,427,3655
5315,312,3670
5155,445,3732
5150,342,3690
5175,422,3547
5145,560,3590
5165,480,3405
5140,590,3265
5087,555,3192
5127,580,3282
5275,505,3027
5165,500,3127
5225,615,3080
5240,687,2985
5355,595,3127
5385,657,3080
5350,707,3037
5330,605,3032
5350,590,3010
5390,667,2882
5425,590,2915
5590,682,2787
5540,640,2772
5540,505,2655
5525,605,2585
5480,647,2527
5510,565,2465
5650,560,2295
5575,470,2315
5470,550,2457
5595,530,2362
5560,485,2432
5515,535,2415
5515,490,2347
5620,460,2330
5555,455,2287
5505,530,2282
5545,377,2252
5525,337,2177
5510,417,2197
5540,417,2300
5520,287,2187
5435,272,2130
5490,257,2107
5415,205,2145
5460,262,2145
5485,242,2102
5585,170,2012
5620,237,2060
5525,190,2117
5415,120,2172
5430,170,2337
5420,20,2262
5555,-30,2267
5480,60,2267
5505,-75,2272
5570,-135,2125
5600,-90,2257
5615,-75,2245
5470,-65,2277
5515,-40,2320
5520,-130,2182
5430,-35,2225
5635,-90,2167
5475,-190,2337
5630,-145,2347
5540,-50,2235
5570,-175,2475
5570,-237,2410
5470,-257,2495
5580,-277,2465
5635,-120,2527
5520,-190,2465
5580,-210,2527
5515,-287,2532
5575,-170,2457
5545,-200,2575
5480,-267,2517
5460,-297,2480
5505,-217,2607
5485,-272,2475
5535,-217,2650
5545,-302,2522
5565,-155,2490
5525,-307,2565
5410,-242,2592
5410,-342,2677
5490,-297,2745
5500,-237,2712
5615,-262,2810
5400,-372,2755
5440,-252,2782
5545,-227,2815
5535,-347,2707
5580,-282,2952
5525,-272,2942
5395,-287,2985
5535,-262,2830
5475,-242,2787
5505,-170,2750
5495,-297,2730
5350,-180,2962
5465,-252,2957
5530,-322,2920
5375,-262,2910
5395,-282,2910
5320,-217,2957
5285,-160,3155
5310,-267,3095
5335,-160,3325
5275,-190,3340
5235,-195,3505
5210,-180,3462
5315,-205,3605
5170,-55,3542
5255,-95,3595
5215,-90,3637
5195,-75,3642
5077,-237,3642
5230,-100,3722
5190,-60,3575
5275,-70,3575
5150,100,3755
5170,95,3845
5295,5,3910
5240,5,4047
5170,50,4105
5285,70,4190
5260,210,4200
5240,232,4275
5150,180,4207
5132,227,4132
5165,180,4217
5155,242,4037
5112,277,3892
5165,180,3830
5170,242,3745
5210,205,3830
5170,287,3860
5155,165,3882
5180,262,3930
5215,195,4005
5140,242,3957
5220,140,3977
5190,-25,3802
5092,15,3765
5165,-60,3510
5160,35,3580
5122,35,3420
5215,-30,3372
5245,-40,3302
5225,-55,3340
5275,-60,3532
5235,-75,3515
5122,-165,3660
5365,-30,3590
5150,-10,3765
5225,65,3787
5260,-45,3807
5270,90,3765
5285,5,3972
5175,-25,3840
5175,85,3860
5145,35,3830
5150,125,4142
5270,75,4142
5185,217,4100
5245,125,4242
5235,252,4322
5340,317,4285
5235,327,4412
5360,362,4370
5290,287,4425
5305,317,4200
5340,417,4317
5265,540,4095
5300,450,4122
5350,625,4030
5280,550,4015
5260,692,3830
5360,677,3887
5400,550,3850
5370,647,3877
5415,737,3860
5415,677,3902
5375,747,3867
5530,732,3940
5515,747,3882
5360,697,3775
5440,792,3632
5515,777,3690
5420,817,3580
5445,737,3505
5410,797,3547
5305,677,3537
5495,687,3595
5495,732,3562
5330,817,3537
5375,697,3702
5310,657,3707
5385,667,3722
5370,610,3727
5195,635,3760
5385,615,3787
5215,560,3887
5195,495,3770
5127,445,3802
5112,262,3845
5107,342,3775
5145,367,3850
5062,342,3702
5180,287,3647
5235,200,3430
5215,302,3447
5185,50,3320
5145,90,3345
5235,5,3345
5117,-45,3400
5072,95,3442
5145,-20,3452
5160,-70,3477
5200,-90,3557
5225,-110,3755
5190,35,3740
5140,45,3840
5140,-50,3860
5140,40,3835
5210,25,3877
5155,145,3897
5132,115,3935
5175,272,4127
5082,332,4080
5165,272,4207
5185,322,4232
5195,465,4207
5215,387,4270
5350,382,4270
5315,435,4237
5450,550,4217
5425,510,4132
5305,600,4115
5340,652,4005
5305,682,3887
5305,667,3867
5495,640,3915
5460,762,3732
5495,807,3765
5550,822,3770
5635,747,3830
5625,782,3740
5540,837,3850
5560,865,3707
5555,732,3727
5580,870,3552
5640,880,3557
5515,812,3595
5600,875,3712
5510,762,3632
5635,842,3642
5545,857,3707
5495,767,3727
5535,812,3835
5690,757,3855
5525,625,3987
5495,667,4080
5355,672,4227
5460,630,4122
5415,652,4255
5400,535,4275
5290,445,4407
5360,480,4530
5285,450,4335
5190,332,4322
5200,417,4350
5235,297,4270
5215,252,4285
5225,237,4122
5175,227,3987
5067,70,3920
5265,90,3910
5140,-70,3872
5195,-20,3740
5245,-75,3707
5240,-30,3717
5250,-125,3830
5215,-217,3825
5295,-217,3782
5320,-130,3697
5285,-227,3765
5390,-242,3740
5315,-262,3817
5270,-135,3877
5225,-272,3892
5285,-195,3935
5275,-105,4115
5390,-10,4207
5375,5,4297
5275,-5,4407
5350,50,4307
5315,55,4467
5380,75,4472
5340,227,4430
5260,160,4492
5250,262,4355
5235,227,4525
5395,292,4430
5375,277,4577
5265,427,4540
5520,445,4505
5545,392,4605
5495,570,4710
5735,500,4747
5700,500,4822
5817,590,4747
5802,620,4827
5952,732,4747
6022,635,4807
5937,640,4770
6037,717,4760
6012,625,4780
6147,702,4690
6072,762,4595
6177,827,4625
6092,915,4590
6177,875,4540
6312,777,4632
6317,880,4557
6440,722,4675
6412,640,4595
6430,682,4837
6382,767,4700
6550,702,4822
6500,555,4802
6535,545,4897
6460,485,4752
6347,560,4950
6342,480,4950
6312,332,4850
6217,367,4982
6022,427,4955
6162,337,5030
5997,372,4850
5887,297,4922
5650,322,4897
5745,277,4747
5655,227,4680
5530,200,4552
5380,160,4505
5455,165,4605
5330,175,4435
5350,257,4477
5380,65,4467
5430,160,4435
5460,185,4420
5280,105,4377
5285,145,4402
5375,-10,4365
5430,145,4472
5355,-35,4450
5490,10,4492
5480,70,4605
5425,70,4547
5405,125,4535
5500,95,4600
5620,15,4540
5545,-15,4695
5655,5,4647
5615,95,4582
5665,45,4582
5600,-70,4615
5660,35,4577
5822,-55,4567
5755,5,4675
5802,-80,4520
5760,-95,4605
5807,-120,4680
5690,-80,4615
5735,-195,4455
5730,-90,4562
5690,-160,4515
5620,-35,4540
5650,-205,4482
5685,-247,4562
5730,-150,4657
5745,-160,4505
5735,-227,4445
5730,-90,4510
5685,-80,4477
5842,-180,4505
5735,-170,4577
5715,-25,4540
5700,-15,4690
5695,-30,4600
5590,-180,4535
5640,-40,4595
5625,10,4732
5615,200,4790
5630,50,4860
5650,175,4837
5675,242,4875
5650,237,4802
5610,227,4765
5630,227,4827
5695,292,4917
5730,332,4812
5675,347,4870
5715,392,4802
5740,505,4822
5720,595,4775
5730,525,4780
5797,525,4802
5872,662,4790
5822,630,4747
5922,652,4685
5917,657,4690
5822,737,4632
5967,812,4600
5907,752,4577
6027,672,4515
6097,802,4562
5927,910,4572
6057,732,4472
5997,667,4497
5997,837,4637
5977,737,4600
5932,697,4600
5897,787,4482
5907,797,4610
5937,742,4535
5877,880,4595
5862,722,4690
5770,737,4547
5755,757,4595
5792,687,4562
5725,570,4562
5675,707,4652
5670,635,4625
5620,555,4540
5665,540,4520
5550,620,4572
5555,545,4657
5600,560,4615
5485,545,4637
5545,560,4695
5600,357,4652
5665,490,4577
5610,357,4790
5530,417,4600
5610,252,4760
5585,422,4705
5535,342,4675
5685,287,4775
5580,337,4760
5585,125,4780
5535,222,4817
5640,205,4727
5685,150,4710
5625,95,4822
5625,75,4722
5792,50,4822
5695,90,4710
5750,0,4765
5797,30,4795
5770,45,4785
5802,-10,4832
5827,-110,4790
5775,-75,4760
5877,15,4775
5977,-60,4775
5862,-110,4775
5822,-110,4807
5982,-75,4737
5852,-105,4780
5892,5,4775
5887,-30,4812
5877,-45,4790
5807,-80,4732
5892,-205,4765
5847,-25,4742
6067,-200,4705
6097,-30,4790
6012,-85,4752
6087,-10,4902
6227,5,4930
6077,-70,4832
6127,-75,4875
6082,80,4912
6132,0,4960
6122,105,4955
6187,55,5072
6167,120,4960
6237,170,4850
6167,332,5045
6147,205,5062
6202,357,4955
6132,402,5105
6147,560,5035
6197,520,4965
6127,610,5020
6197,717,4965
6267,540,4732
6202,610,4727
6267,692,4855
6117,847,4780
6312,852,4657
6242,890,4615
6162,782,4467
6187,925,4412
6227,960,4445
6197,930,4370
6137,955,4265
6207,1010,4232
6107,865,4062
6197,930,4157
6077,900,4090
6092,960,4222
6062,1005,4327
5992,852,4242
5952,900,4200
6017,802,4397
5892,817,4292
5827,880,4350
5680,812,4355
5755,747,4345
5555,797,4365
5690,847,4250
5500,600,4322
5440,717,4260
5390,647,4195
5410,625,4195
5370,640,4037
5280,605,4127
5325,545,4237
5435,417,4207
5235,555,4280
5315,475,4285
5360,495,4377
5235,490,4377
5310,357,4312
5340,500,4340
5365,427,4482
5415,422,4547
5395,440,4535
5480,450,4620
5615,495,4732
5665,495,4780
5655,485,4902
5710,550,4912
5745,470,4870
5977,490,4982
5982,505,5025
6072,610,4987
6152,505,5050
6182,465,5025
6237,585,5002
6197,505,4955
6292,620,5077
6292,530,5045
6332,652,4887
6367,640,4875
6435,565,4887
6490,647,4837
6475,635,4765
6630,635,4870
6570,620,4765
6555,722,4700
6585,687,4690
6605,737,4547
6705,737,4510
6685,762,4430
6740,950,4430
6670,900,4270
6660,880,4170
6685,857,4115
6740,965,4010
6670,857,3750
6635,870,3680
6670,905,3712
6675,915,3590
6570,935,3600
6675,935,3590
6640,1065,3527
6500,915,3472
6490,960,3435
6407,1010,3307
6362,925,3187
6132,985,3160
6177,960,3330
6037,900,3377
6072,865,3442
5947,960,3410
5887,880,3590
5782,837,3617
5695,975,3690
5575,842,3745
5615,852,3712
5450,812,3655
5475,797,3557
5275,677,3477
5405,717,3457
5385,742,3472
5340,662,3415
5265,520,3320
5415,620,3372
5340,595,3350
5160,560,3495
5275,470,3552
5215,550,3627
5285,535,3675
5165,540,3817
5260,585,4005
5285,500,4062
5300,520,4147
5310,402,4280
5270,485,4370
5455,560,4402
5385,560,4547
5490,515,4535
5620,382,4747
5655,620,4752
5670,387,4765
5650,495,4887
5775,485,4950
5847,445,5025
6017,362,4945
5937,480,5062
6102,460,5007
6142,417,5067
6232,460,5147
6342,397,4977
6445,440,5120
6397,485,4930
6455,515,4977
6495,440,4960
6455,500,4935
6525,465,4907
6590,520,4907
6605,545,4822
6510,672,4822
6625,722,4747
6570,652,4675
6640,647,4497
6665,732,4492
6785,677,4387
6825,762,4302
6770,812,4265
6780,722,4127
6835,920,4030
6765,807,4047
6705,900,3770
6860,885,3707
6760,865,3590
6650,915,3547
6625,905,3600
6595,995,3457
6510,935,3297
6530,950,3160
6530,975,3132
6425,885,2995
6287,975,3027
6222,985,3037
6137,895,3080
6052,930,2925
6032,885,3052
5897,940,3127
5867,1045,3272
5760,747,3372
5655,925,3400
5570,797,3485
5680,935,3467
5550,787,3612
5665,757,3707
5455,857,3835
5445,682,3702
5395,682,3697
5430,677,3655
5290,605,3622
5260,630,3717
5350,625,3675
5230,677,3750
5270,580,3797
5215,560,3825
5300,605,4037
5245,600,4137
5455,460,4307
5435,590,4497
5405,485,4557
5580,495,4505
5610,490,4685
5620,392,4822
5665,470,4865
5787,312,4992
5760,485,4955
5797,422,4987
5862,422,5077
6027,387,5035
5977,495,4992
6017,372,5030
6307,372,5002
6197,272,5072
6327,317,4987
6372,347,5115
6382,362,5072
6445,307,4977
6430,297,5030
6570,317,4972
6610,210,4912
6535,217,4965
6505,205,4940
6635,292,4860
6575,327,4887
6560,262,4935
6650,282,4892
6680,307,4832
6660,460,4732
6650,570,4760
6765,520,4600
6760,667,4620
6795,757,4487
6665,837,4472
6680,905,4285
6795,837,4255
6615,792,4062
6690,900,4047
6660,890,3957
6760,832,3987
6620,875,4000
6710,890,3910
6735,880,3892
6720,890,3915
6700,940,3902
6675,930,3940
6625,857,3952
6605,950,3977
6460,985,4062
6525,925,4227
6387,910,4185
6327,940,4455
6347,817,4577
6182,920,4520
6247,875,4690
6217,757,4737
6112,767,4817
6107,692,4770
5932,757,4785
5887,620,4747
5765,610,4785
5700,550,4935
5580,510,4605
5585,450,4780
5535,455,4695
5550,210,4897
5590,210,4717
5525,267,4727
5600,180,4770
5540,0,4790
5710,0,4775
5660,-50,4662
5695,-125,4557
5852,-105,4520
5897,-150,4567
5872,-232,4557
5957,-195,4525
5937,-140,4600
5987,-185,4552
5872,-297,4535
5797,-257,4462
5765,-282,4307
5782,-222,4397
5837,-292,4350
5765,-195,4355
5685,-205,4322
5590,-170,4365
5535,-222,4322
5545,-150,4440
5620,-120,4425
5390,-65,4440
5435,25,4425
5335,15,4647
5415,140,4520
5380,125,4552
5380,175,4647
5380,247,4652
5400,317,4642
5505,337,4710
5370,397,4620
5530,422,4590
5535,465,4552
5485,550,4540
5515,600,4605
5595,640,4487
5480,625,4450
5550,647,4397
5515,722,4312
5575,712,4370
5595,662,4365
5480,585,4307
5585,732,4510
5600,702,4402
5565,797,4387
5765,727,4510
5565,787,4445
5685,677,4492
5685,677,4572
5650,530,4567
5655,682,4667
5660,727,4482
5625,515,4695
5590,555,4817
5665,545,4822
5620,540,4865
5665,455,4837
5720,382,4945
5755,337,4917
5770,287,4802
5797,252,4887
5770,267,4982
5857,85,4860
5942,95,5035
5852,145,4860
5967,20,4950
6067,-35,4850
5997,-25,4860
6097,-20,4747
6077,-205,4680
6067,-190,4742
6017,-232,4567
6202,-195,4547
6252,-195,4577
6287,-180,4535
6367,-252,4520
6445,-262,4440
6515,-277,4232
6495,-342,4237
6465,-262,4232
6520,-352,4110
6675,-402,3995
6580,-427,3995
6650,-362,3872
6440,-382,3855
6480,-412,3787
6535,-392,3712
6425,-392,3675
6332,-382,3595
6312,-535,3557
6212,-407,3520
6242,-485,3447
6142,-530,3477
6092,-417,3495
6087,-510,3457
6122,-455,3350
5907,-362,3557
5842,-495,3425
5907,-427,3622
5705,-377,3442
5745,-460,3490
5675,-422,3425
5530,-422,3542
5570,-332,3617
5480,-307,3520
5355,-195,3707
5405,-257,3770
5335,-210,3945
5365,-237,3977
5355,-65,4127
5295,-105,3987
5345,-15,4030
5165,5,4072
5215,70,3892
5117,-20,4020
5255,65,3940
5185,190,3967
5205,247,3915
5127,170,3940
5072,5,3787
5145,217,3830
5072,180,3845
5097,190,3802
5067,135,3765
5195,205,3617
5112,135,3882
5077,217,3817
5077,155,4015
5145,195,3967
5200,185,4222
5290,85,4222
5270,205,4392
5295,145,4207
5210,160,4275
5260,80,4392
5395,70,4402
5355,110,4345
5375,105,4487
5330,20,4535
5535,10,4605
5650,80,4647
5690,-55,4807
5792,45,4845
5932,-125,4667
6032,-160,4795
6172,-150,4727
6177,-130,4525
6172,-262,4582
6222,-160,4407
6352,-307,4222
6367,-422,4180
6292,-352,4052
6362,-332,4020
6282,-347,3945
6435,-402,3925
6510,-382,3882
6435,-272,3722
6455,-327,3680
6500,-455,3685
6565,-382,3382
6460,-485,3435
6635,-412,3160
6470,-337,3150
6407,-407,3027
6417,-490,2925
6357,-417,2777
6292,-445,2677
6182,-412,2585
6187,-402,2660
5982,-397,2550
6152,-397,2495
5902,-382,2565
5902,-252,2437
5735,-317,2470
5730,-200,2480
5575,-195,2432
5600,-145,2372
5540,-327,2570
5335,-120,2617
5250,-10,2550
5340,-45,2677
5240,-75,2725
5300,-100,2767
5235,20,2725
5220,-10,2905
5195,130,2792
5077,115,2825
5122,20,2805
5275,110,2797
5145,125,2750
5220,105,2720
5165,50,2677
5240,45,2862
5250,155,2787
5087,135,2910
5175,105,2985
5127,10,3037
5087,35,3212
5145,90,3282
5107,30,3420
5140,195,3585
5107,95,3472
5170,65,3760
5122,90,3840
5185,50,3770
5097,95,3892
5117,-5,4030
5107,-25,4072
5230,-20,4047
5330,5,4190
5340,10,4250
5385,-75,4317
5385,-190,4242
5500,-130,4307
5455,-115,4392
5615,-195,4467
5550,-120,4525
5812,-180,4487
5770,-170,4562
5922,-252,4552
5947,-155,4567
5977,-302,4497
6077,-262,4430
6147,-292,4285
6122,-312,4170
6302,-412,3915
6460,-412,3867
6352,-455,3727
6362,-422,3707
6397,-377,3750
6485,-417,3575
6430,-470,3590
6690,-347,3660
6565,-402,3477
6590,-382,3272
6495,-465,3127
6540,-307,2985
6510,-407,2932
6372,-397,2835
6445,-352,2697
6327,-327,2597
6302,-465,2585
6247,-342,2500
6122,-277,2432
6002,-297,2427
6037,-302,2252
5867,-342,2287
5740,-170,2192
5720,-217,2187
5705,-150,2107
5675,40,2087
5600,-40,2197
5480,105,2202
5410,75,2160
5445,60,2300
5435,282,2315
5410,262,2442
5385,445,2367
5310,387,2432
5275,475,2512
5365,417,2542
5465,445,2730
5350,500,2565
5395,540,2640
5385,485,2542
5400,550,2522
5330,460,2495
5375,470,2592
5490,490,2410
5535,480,2512
5425,590,2475
5430,440,2422
5290,292,2385
5360,175,2395
5380,272,2442
5355,282,2372
5132,75,2585
5285,210,2507
5230,195,2677
5205,105,2810
5150,70,2840
5210,130,3037
5160,217,3112
5052,90,3155
5077,130,3297
5087,100,3292
5082,90,3527
5180,-40,3637
5102,10,3562
5225,70,3717
5170,15,3697
5200,-45,3787
5122,-190,3680
5350,-195,3760
5235,-80,3850
5400,-267,3807
5275,-185,3732
5420,-282,3812
5415,-222,3732
5465,-357,3825
5560,-267,3835
5660,-435,3835
5615,-407,3740
5710,-445,3637
5782,-470,3637
5847,-455,3717
5877,-495,3430
5907,-480,3345
5902,-417,3192
5992,-450,2962
6072,-485,2920
6192,-387,2810
6087,-455,2830
6317,-485,2772
6222,-392,2682
6357,-312,2660
6412,-362,2645
6212,-307,2490
6327,-302,2415
6372,-307,2225
6227,-210,2160
6202,-175,2102
6102,-55,2082
6077,-145,2117
5987,-217,2082
6002,-70,2045
5932,-40,1922
5887,35,2075
5932,105,2022
5802,55,1975
5665,65,2012
5695,110,2032
5620,180,2070
5460,180,2145
5515,80,2267
5305,277,2272
5415,292,2422
5390,352,2442
5335,417,2635
5345,440,2617
5345,510,2585
5460,500,2655
5460,450,2617
5465,525,2500
5445,610,2670
5550,702,2597
5635,672,2612
5660,672,2560
5595,625,2447
5720,635,2452
5710,662,2442
5650,595,2337
5640,545,2245
5760,367,2187
5827,475,2075
5882,422,2027
5832,242,1947
5837,252,1890
5822,210,1912
5867,150,1890
5802,125,1960
5620,0,2007
5630,110,2135
5465,75,2102
5435,70,2197
5390,15,2300
5400,20,2422
5335,15,2532
5345,5,2602
5240,-30,2707
5325,20,2772
5220,-85,2720
5225,-60,2895
5220,-60,3005
5190,-217,2942
5265,-135,2995
5255,-160,3175
5285,-277,3145
5320,-200,3207
5285,-252,3302
5325,-237,3367
5270,-282,3392
5420,-322,3500
5375,-287,3542
5560,-337,3527
5550,-455,3345
5625,-382,3532
5730,-435,3297
5675,-377,3287
5735,-465,3447
5700,-402,3070
5907,-490,3080
6002,-407,2810
5827,-402,2777
6022,-435,2660
5947,-397,2617
6002,-397,2485
6072,-297,2385
6117,-387,2257
6077,-347,2257
6117,-227,2065
6172,-125,2087
6097,-125,1960
5942,-10,2007
5937,-45,1947
5917,-35,1965
5787,-25,1932
5650,75,2045
5665,105,2065
5620,190,2097
5550,302,2012
5595,412,2135
5660,470,2197
5535,322,2325
5485,495,2310
5535,525,2357
5460,575,2542
5370,712,2720
5350,647,2942
5475,682,2900
5445,767,3060
5505,792,3065
5470,837,3000
5610,847,2985
5500,837,2975
5460,822,3010
5670,822,3032
5750,792,2952
5852,980,2905
5872,920,2805
5882,852,2767
6032,827,2787
5932,812,2622
6007,832,2527
6192,807,2480
6162,852,2357
6132,530,2240
6177,737,2172
6087,605,2050
6177,465,1965
6112,485,1990
6297,495,2060
6182,302,1985
6157,382,1985
6102,252,1900
5887,257,1880
